0,1
2021-07-02,"[[""삼성전자·하이닉스도 '디지털세' 낸다"", '삼성전자 해외에 디지털세 낸다…애플·구글선 세금 거둬(종합)', '속터지는 동학개미들...삼성전자, 주가 부진 이유는', '이재용 삼성전자 부회장, 50대 그룹 총수 주식 재산 1위', '김기남 삼성전자 부회장 “임직원 모두 준법경영 주체돼야”', '[일문일답]이준석 ""삼성전자를 육성전자로 못 바꾼다""', '[단독] 삼성전자·SK하이닉스 디지털세 낸다', '[일문일답]""삼성전자 디지털세 대상 유력…SK하이닉스는 불확실""', '삼성전자 영업익 11조 예상..""주가는 당분간 횡보"" [차트로 보는 증시]', '[단독] 삼성전자, 화성 V1라인 파운드리 일부공정 수율 50% 밑돌아']]"
2021-07-05,"[['[단독] 삼성전자 SK하이닉스 이어 현대차까지…디지털세 대상되나', '상반기 사업부별 성적표 나온 삼성전자... 사업부별 희비 엇갈려', '한화큐셀-삼성전자, 제로 에너지 홈 구축 협력', '삼성·LG전자, 2분기 성적표도 ‘굿’', '삼성전자가 김건희 전세금 보태줬다고? 윤석열 입 열었다', '삼성전자 미래 인재 육성 프로그램 참여', '삼성전자·한화큐셀, 가정용 에너지 솔루션 사업 협력', '삼성전자·SK하이닉스 상반기 성과급…월 기본급의 100%(종합)', ""삼성전자, 한화큐셀과 '제로 에너지 홈' 업무협약 체결"", ""삼성전자, 한화큐셀과 손잡고 '제로 에너지 홈' 구현 나선다""]]"
2021-07-06,"[[""삼성전자 '주방을 내 취향에 딱 맞는 갤러리로'"", '자산 10억 이상 큰손들 ""여름 휴가 전에 삼성전자 살래""', ""삼성전자, 패밀리허브 냉장고 전용 '비스포크 아뜰리에' 공개"", '삼성전자 실적 발표 전날… 코스피 3305.21 사상 최고치', '노무라證 ""삼성전자 3분기 영업익 15兆…주가 더 간다""', '삼성전자, 패밀리허브 냉장고 전용 ‘비스포크 아뜰리에’ 공개', '삼성·LG전자·위니아딤채 합동팀, 자연재난 피해지역 가전 무상수리', '삼성전자·SK하이닉스 이번 주 기본급 최대 100% 성과급', 'LG전자-삼성전자-위니아 ""자연재난 피해지역 가전제품 무상수리""', ""실적 잘 나올까···외인·기관, 한달만에 '삼성전자 쌍끌이’""]]"
2021-07-07,"[['삼성전자, 반도체 덕에 날았다…2분기 영업이익 12조원 돌파(종합)', '삼성전자, 반도체 수퍼호황기 재현…2분기 어닝서프라이즈', '삼성전자, 반도체 사업장에 경유차 못들어간다', ""삼성전자, '반도체의 힘' 3분기 더 좋다…영업이익 15조 전망"", '삼성전자는 청개구리株? 깜짝 실적에도 주가 약세', ""[상보]삼성전자, 2분기 매출 63조원·영업익 12.5조원 '깜짝실적'"", ""삼성전자 '11조'·LG전자 '1조' 넘을까…오늘(7일) 실적 발표"", '삼성전자, 2분기 \'깜짝실적\'에도…외국인·기관 ""팔자""(종합)', '삼성전자 2분기 영업이익 12조 5천억 원…1년 전보다 53% 증가', '삼성전자 반도체 실적 대폭 개선...2분기 영업이익 11분기 만에 최대']]"
2021-07-08,"[['""반도체의 힘""…삼성전자·SK하이닉스, 시총 부동의 1·2위', '삼성전자, 오픈소스 국제 표준 인증 획득…SW 공신력↑', '[단독] 3조 공룡펀드 매니저 ""TSMC 일단 털었다…삼성전자 투자 매력은 오래갈...', ""삼성전자, 세계 최초 '재사용 연마패드' 반도체 공정에 도입"", '반도체 슈퍼호황… 삼성전자 영업익 12.5조 서프라이즈', '삼성전자, 오픈소스 국제 표준 인증 획득', '삼성·LG전자, 반도체·가전 타고 날았다…2분기 나란히 실적 축포', '""카카오, 2분기에 시총 28조원 증가…삼성전자는 4조원 줄어""', '삼성전자, 오픈소스 국제 표준 인증 획득', ""철수설까지…삼성전자 '계륵' 취급 받던 LED사업팀의 부활""]]"
2021-07-09,"[['삼성전자 1분기 메모리 반도체 시장 굳건한 1위…D램 41%, 낸드 33%', '삼성전자, 부울경 지역에 ‘소프트웨어 아카데미 캠퍼스’ 개소', ""삼성전자, 부산에 SW 아카데미 '부울경 캠퍼스' 개소"", '삼성전자, D램 점유율 5분기 만에 ‘반등’…41.2% 압도적 1위', ""[특징주] '7만 전자'된 삼성전자…두달 만에 최저 마감"", '""실적도 소용 없었나""…삼성전자 장중 \'7만전자\'로 \'털썩\'', '삼성·LG·위니아전자, 호우 피해지역 가전 무상수리', '[핫스탁] 삼성전자·휴마시스·카카오게임즈(종합)', ""델타 변이 우려에 코스피 '휘청'…외인·기관 삼성전자 5.5천억 팔았다"", '[영상 뉴스] 애플, 구글도 가입한 RE100, 삼성전자가 아직 가입 안한 이유는?']]"
2021-07-12,"[[""삼성전자, '제5회 삼성보안기술포럼' 참가 접수"", ""삼성전자, '제5회 삼성보안기술포럼' 참가 접수 시작"", ""SK하이닉스 '4세대 D램' 세계 첫 양산…삼성전자·마이크론과 3파전"", '""車반도체 품귀 내년까지 간다…현대차·삼성전자 더 밀착해야""', ""삼성전자, 더 이상 펀드 매니저 ‘원 픽' 아니다"", '과기부, 상반기 女 엔지니어상에 삼성전자 방은숙·에코코 박명하', '“결혼식 참석 금지·헬스하면 격리”..거리두기 강도 높인 삼성전자', ""워커힐, 삼성전자와 함께 '포레스트 시네마' 운영"", '상반기 여성 엔지니어상에 삼성전자 방은숙·에코코 박명하', '올해 삼성전자, 개미가 25조 살때 외국인 12조 팔았다']]"
2021-07-13,"[[""'1위 소니 잡는다'…삼성전자, 차량용 이미지센서 출격(종합)"", ""삼성전자 비스포크 무풍에어컨 '미키 에디션' 출시"", '삼성전자, 車이미지센서 시장 본격 진출…소니 추격 고삐', ""삼성전자, '픽셀 특화 설계'로 차량용 이미지센서 시장 공략"", '삼성전자, 차량용 이미지센서 시장 공략…""1등 소니 따라잡겠다""(종합)', '삼성전자, 비스포크 무풍에어컨 ‘미키 에디션’ 출시', '기업지배구조원 ""삼성전자 등 8개사 ESG 통합등급 하향조정""', '삼성 8만전자에 펀드도 발목잡혔다', '삼성전자, 자체 칩부터 3나노 공정 도입하나', '삼성전자 갤럭시Z폴드·플립3, 출고가는 얼마?']]"
2021-07-14,"[[""베트남 삼성전자 가전공장서 확진자 나와…'조업 차질' 우려"", '베트남, 코로나 확산에 삼성전자 호찌민 공장 가동중단 지시(종합)', 'KAIST서 삼성전자 반도체 인재 키운다', '[단독] 삼성전자 비메모리 진격, 아우디 이어 폭스바겐에 車반도체 공급한다', '삼성전자, 코로나 확산에 ‘연매출 6조’ 베트남 법인 생산 차질', '코로나에 발목잡힌 韓 생산기지 베트남…삼성전자 공장 셧다운', '월급쟁이 주식부자 1위 펄어비스 서용수…삼성전자 김기남 13위', '[마켓뷰] 코스피 사흘만에 다시 하락···외국인, 삼성전자·한샘 대량 매도', '""윤석열 부부, 삼성전자서 전세금 뇌물성 지원받아""…사세행, 공수처 고발', '삼성전자가 OTT를 강화하는 세 가지 이유']]"
2021-07-15,"[['삼성전자, 미래기술 12개 선택..151억 투입해 집중육성', '삼성전자·SK하이닉스, 한 목소리로 “개방형 혁신이 메모리 반도체 미래”', '삼성전자 ""오후 6시 이후 법인카드 사용 줄여라""', '삼성전자, 도쿄올림픽 참가 선수단 전원에 갤S21 에디션 지급', '삼성전자, AI·로봇 등 미래 기술연구 12개 과제에 152억원 지원', '삼성전자, 2주간 \'특별방역기간\' 돌입…""저녁 법카 사용 자제""', '삼성전자, AI·암호시스템 등 미래분야 12개 연구에 152억원 지원', '""대형 텐트도 동원"" 삼성전자 호치민 공장 봉쇄명령에 비상', '이베이코리아-삼성전자 온라인파트너사, 해양 플라스틱 수거활동에 3000만원 ...', ""이번엔 '갤럭시워치4'…삼성전자 경고에도 또 유출사고""]]"
2021-07-16,"[[""[특징주] 삼성전자, 하루 만에 '도로 7만전자'"", '""삼성전자 美 두번째 파운드리 공장, 텍사스 윌리엄슨 카운티에 검토""(종합)', '""퇴근 후 법인카드 쓰지 말아라""…삼성전자의 코로나 대응법', ""다시 위태로운 '8만전자'…삼성 등 반도체株 휘청"", '삼성전자 ‘오후 6시 이후 법인카드 결제 자제’ 지침', ""삼성전자, 2Q 스마트폰 '1위' 수성… 샤오미, 애플 제치며 맹추격"", ""'삼성전자 김건희 전세계약 뇌물' 고발에 윤석열 답변은"", '와이아이케이, 삼성전자에 187억 규모 반도체 검사장비 공급', '삼성전자 공매도 대폭 줄고 주가 강세…주가 오르나', '해외언론 “삼성전자 갤럭시워치4 저장용량 전작보다 2배 이상 늘어”']]"
2021-07-19,"[['삼성전자, 임직원 사내 자체접종 백신 모더나에서 화이자로 변경', '삼성전자, 마이크로LED 기반 상업용 디스플레이 출시', ""삼성전자, 차세대 상업용 디스플레이 '더 월' 출시"", '인텔, 파운드리 인수?…""경쟁 격화될라"" 삼성 \'10만전자\' 꿈 되나', '삼성전자, 상업용 디스플레이 더 월 신제품 출시', ""삼성전자, '더 진화한' 상업용 디스플레이 '더 월' 신제품 출시"", '삼성전자, SSD 전력 최소화로 환경 보호 앞장', '모더나→화이자…삼성전자·현대차 등 잇달아 백신 교체', ""'삼성전자 보고 있나'…안은진·정상동기 모델 발탁된 비결"", '“이대로 ‘7만 전자’ 굳어지나?”…힘 못쓰는 삼성전자 주가']]"
2021-07-20,"[[""삼성전자, '올해의 에너지 위너상' 3년 연속 최고상 수상"", ""삼성·LG전자, 고효율 가전으로 '올해의 에너지 위너상'"", '\'성장\'과 \'공정\'…이재명, 삼성전자 치켜세우며 ""동반성장 부탁""', '송영길, 삼성전자 화성캠퍼스서 ""이재용, 8월 가석방 대상""', '""다음 언팩 날짜는?"" 물으니 빅스비가 모스부호로 대답··· 삼성전자는 ""확...', ""500만 개미 어쩌나?…'10만 전자' 간다던 삼성전자, 장중 7만8400원까지 급락"", '더불어민주당-경기도 삼성전자 현장방문 간담회', '초대장까지 털린 삼성…`10만전자`는 이제 꿈일뿐? [이지효의 플러스 PICK]', '삼성전자 연중 최저…속타는 개미들', '신중한 삼성전자, 美 투자처 여전히 답보 왜?']]"
2021-07-21,"[['삼성전자 ""8월11일 갤럭시 언팩 개최""…공식 발표', ""슈퍼리치 포트폴리오 원픽은 '삼성전자'"", ""삼성전자, 다음 달 11일 '갤럭시 언팩'...새 폴더블폰 공개"", ""삼성전자 유출 마케팅?…김연경 손목에 '갤럭시워치4' 포착"", '이재용 삼성전자 부회장 가석방 심사 대상에 올라', '삼성전자서비스, 가전·휴대폰 AS 품질 1위 자리 지켜', ""삼성전자서비스, '한국산업의 서비스품질지수' 1위"", ""외국인이 삼성전자 던지자 개미는 ‘줍줍'… 엇갈리는 대형주 베팅"", '""5백만 삼성전자 개미가 보고있다""..8월15일 `10만전자` 기로', '[뉴스+]인텔 `글로벌파운드리` 인수 추진…삼성전자 주가 영향은?']]"
2021-07-22,"[['삼성전자, 미국·영국·스페인 등 전 세계서 갤럭시 언팩 광고', '삼성전자, ‘갤럭시Z’ 출시 앞두고 뉴욕·런던 등 전 세계 랜드마크서 옥외광...', ""삼성전자 언제 오르나....동학개미 '와글와글'"", '""DDR5 쓰는 CPU 드디어 나온다""…삼성전자·SK하이닉스 \'호재\'', '""반도체 슈퍼갑"" 삼성전자 인텔 TSMC 모두 쩔쩔 맨다…올해만 44% 폭등 ASML', '삼성전자 부진해도…삼성그룹株 펀드는 ‘꿋꿋’', ""[단독] 삼성전자, '특허괴물' 솔라스OLED에 특허 무효심판 '맞불'"", '[IT Works] 삼성전자·LG전자·KT·질병관리청 등', '[특징주] 삼성전자 5거래일만에 \'반등\'…""아직도 7만전자""', '삼성전자, 美 오스틴 당국과 20조 투자 논의…8월 합의 목표']]"
2021-07-23,"[['삼성전자, 5G망 통합관리·원격제어 솔루션 출시', ""삼성전자, 사설망·5G용 '삼성 SDN 솔루션' 출시"", ""정몽구 회장, 한인 첫 '美 명예의 전당'…삼성전자, 美 만족도 1위 싹쓸이"", '역대급 무더위에…삼성전자, 7월 에어컨 판매량 2배 이상 급증', '삼성전자, 미래의 SW개발자 950명 키운다', ""삼성전자, 도쿄올림픽 개막에 맞춰 '디지털 걷기' 캠페인"", '삼성전자, “반갑다! 역대급 무더위”', ""삼성전자, '삼성청년SW아카데미' 6기 온라인 입학식 진행"", '삼성전자 “폴더블폰 줄게 헌스마트폰 다오”', '삼성전자,역대급 무더위에 7월 에어컨 판매 배 급증']]"
2021-07-26,"[[""삼성전자, 50만원대 14형 노트북 '갤럭시 북 Go' 출시"", ""삼성전자, 50만원대 LTE 지원 '갤럭시북 고' 출시"", ""선수 1만7000명에 뿌렸다, 삼성전자 '깜짝 선물'의 정체"", '이재용 삼성전자 부회장 가석방, 국민 3명 중 2명 찬성', ""삼성전자 실속형 노트북 '갤럭시 북 Go' 출시"", ""삼성전자, CJ ENM과 ‘더 월'로 꾸민 버츄얼 스튜디오 구축"", '삼성전자·CJ ENM, 가상 스튜디오 구축 의기투합', 'IPO 앞둔 크래프톤 ""고평가 논란? 삼성전자 봐라""', '‘고개 숙인’ 삼성전자·하이닉스… ‘거침없는’ 네이버·카카오', ""삼성전자·애플처럼…SKT, 소통 플랫폼 '뉴스룸' 오픈""]]"
2021-07-27,"[['삼성전자, 미니LED 게이밍모니터 출시...출고가 240만원', '삼성전자, AI·디지털 특허기술 172건 중기에 무상 이전', '""최고 사양 게임 모니터""…삼성전자, \'오디세이 네오 G9\' 출시', ""삼성전자, '갤Z폴드3' S펜 공식화…보관은 어디에?"", '질병청 ""대기업 2차 접종은 3~4주 뒤""..삼성전자 ""8월25일부터 2차 접종""', ""S&P, 삼성전자 장기 신용등급 'AA-' 유지"", '갤럭시 언팩 앞둔 노태문 삼성전자 사장 ""폴더블폰 최초 S펜 적용, 기대해 달...', '갤Z폴드3 기대감 높이는 노태문 삼성전자 사장 ""폴더블폰 최초 S펜의 사용성 ...', ""이통3사, 삼성전자 LTE 노트북 '갤럭시 북 고' 판매 시작"", '삼성전자가 쏜다… 올림픽 선수 1만7000명에 스마트폰 등 ‘깜짝 선물’']]"
2021-07-28,"[['[단독] 삼성전자, 평택 반도체라인 27일 저녁 일시 가동중단', ""삼성전자, 식품회사와 '맛케팅' 콜라보하더니…결국 일냈다"", '삼성전자가 오뚜기·동원과 손 잡은 배경은?', ""삼성전자, '비스포크 큐커' 출시"", '크레디트스위스 “삼성전자 목표가 12만6000원”', ""'어닝시즌 톱픽' 외인은 포스코, 개인은 삼성전자"", '삼성전자, 美 뉴욕 한복판서 100m 디지털 폭포 구현', '반도체王 인텔의 파운드리 `선전포고`…삼성전자 주가 어쩌나', '삼성전자, 신개념 조리기기 비스포크 큐커 출시', '""삼성전자, 12만6000원까지 오른다""…파격 전망 내놓은 CS']]"
2021-07-29,"[['삼성전자, 2분기 반도체 덕에 \'훨훨\'…""3분기는 더 좋다""(종합2보)', '삼성전자 반도체 호황으로 역대 상반기 최대 매출', '삼성전자, \'반도체 파워\' 상반기 최대 실적…""올해 영업익 50조 넘길 듯""(종합...', '[속보] 삼성전자, 2분기 영업익 12조5667억원…54%↑', '[종합] 삼성전자, 반도체가 쏜 상반기 최대 실적…3Q엔 영업익 15조?', '삼성전자, 2Q 영업익 12.6조원…반도체로만 7조 벌었다(상보)', '삼성전자, ‘지속가능경영위원회’ 출범', '""반도체 살아났다""…삼성전자, 상반기 매출 \'사상 최대\' [종합]', '[삼성전자 컨콜] ""폴더블폰 대중화로 \'규모의 경제\' 달성""', '신규 주식투자자 50%가 MZ세대…""삼성전자·애플 비중 높아""']]"
2021-07-30,"[['삼성전자 목표주가 줄하향…""내년 반도체 업황 불확실성""', ""'9개월 교섭 줄다리기' 삼성전자 노사, 단체협약 잠정 합의"", '""이게 뭐야?"" 삼성전자 \'비스포크 큐커\' 론칭 시청자수 48만명 몰려', ""삼성전자 '비스포크 큐커' 론칭 라이브 시청자 50만 육박"", ""날아오른 메모리반도체 가격…삼성전자·SK하이닉스, 3Q 실적 '호재'"", ""삼성전자, 2분기 글로벌 폰 시장 1위 수성…샤오미 '턱밑'까지 추격"", '마이크론 176단 낸드 양산…삼성전자 ‘초격차’ 빼앗겼나', '프레시지, 삼성전자 손잡고 밀키트', '목표가 쭉 빠진 삼성전자…""10만원 간다더니"" 개미들 \'당혹\'', '""곧 10만원 간다더니""…삼성전자 목표가 하향 쏟아진다']]"
2021-08-02,"[['삼성전자 반도체 분기 매출 인텔 제쳐', '삼성전자, 반도체 세계 1위인데…주가는 비실대는 이유', '삼성전자 무풍에어컨, 해외 매출 전년比 75% 증가', '삼성전자 무풍에어컨, 해외에서도 매출 ‘씽씽’', ""집으로ON, 삼성전자 '비스포크 큐커' 전용 신제품 6종 출시"", '""\'집콕 게이머\' 잡아라""…삼성·LG전자, 게이밍 모니터 大戰', '삼성전자 무풍에어컨, 해외서 전년比 75% 성장', '응답하라! 1990년 삼성전자', '16년 연속 글로벌 TV 1위 정조준…삼성전자, ‘트로이카 TV’ 체제 연내 완성', '[주톡피아] “삼성전자가 답? 절대수익 추구 종목 찾아야”']]"
2021-08-03,"[['[단독]삼성전자 수원사업장서 무더기 코로나 확진…10여명 추정', '삼성전자 수원사업장 임직원 10여명 코로나19 확진', '삼성전자·포스코 등 청년 고용 응원 멤버십 기업 인증', '돌아온 외국인···삼성전자 5개월來 최대 상승', '""청년취업 지원"" 삼성전자·포스코 등 청년 교육생 규모 확대', ""삼성전자 '네오 QLED', 英 탄소저감인증 획득"", '\'반도체 대장주\'의 귀환…""이제부터 삼성전자에 관심을 가져보자""', '글로벌 500대 기업, 韓 15개…삼성전자 15위', ""삼성전자 '8만전자'·SK하이닉스 '12만닉스' 회복(종합)"", ""외국인 기관 쌍끌이…삼성전자 보름만에 '8만전자' 회복했다""]]"
2021-08-04,"[[""[단독] 삼성전자, '디지털화폐 사업' 뛰어들었다"", '대학생들이 가장 취업하고 싶은 회사 2위는 삼성전자…1위는', '삼성전자, 인텔 넘어 3년만 세계 1위 등극…`9만 전자` 가나', '이재용 삼성전자 부회장 가석방 반대!', '[특징주] 삼성전자 합류에 메타버스주 상승세', ""'8만 전자' 된 삼성전자…향후 미래는?"", '인도·유럽 스마트폰 1위 오른 사오미…위기의 삼성전자', '[특징주] 삼성전자 사흘 연속 상승…석달만의 최고치', '삼성전자 시총 500조 탈환 눈앞···1% 오르면 개미 5,700억 평가익', '삼성전자, 中 시안 2공장 연내 가동 위해 공격 투자']]"
2021-08-05,"[[""삼성전자, '무풍 시스템에어컨 4웨이' 출시…국내 최대 용량"", '냉방 면적 17%↑…삼성전자, 국내 최대 용량 천장형 무풍에어컨 출시', '삼성전자, 국내 최대 용량 천장형 무풍 시스템에어컨 출시', ""'9만전자' 가나 했는데…외국인 변심에 밀린 삼성전자"", ""'8만전자 안착' 대장주 삼성전자…상승 국면 진입했나"", '특별한 호재 없는데…삼성전자 반등한 진짜 이유는', '삼성전자 ""갤럭시 언팩 공식 트레일러 영상 1억뷰 돌파""', '돌아온 외국인, 이달 들어 삼성전자 1조 샀다', '삼성전자, “삼성갤럭시 언팩 예고영상 1주일만에 1억뷰…시간당 57만 시청”', '[언팩프리뷰] 귀와 손목에도 갤럭시…삼성전자, 웨어러블 경쟁력↑']]"
2021-08-06,"[['삼성전자, 결국 샤오미에게 추월당했다(상보)', '“폴더블폰 시장 향후 2년간 10배 성장…삼성전자 견인 전망”', ""길어지는 '집콕의 시간'…G마켓·옥션, 삼성전자 할인전"", ""우리은행, 삼성전자 등 회원 거느린 '메타버스 동맹' 가입"", '올해 폴더블폰 10대 중 9대는 삼성전자', '""삼성전자, 차라리 해외 이전했으면…"" 주주들이 뿔난 이유 [박의명의 불개미...', ""'조선·액정패널 1위' 중국에 내어준 한국...삼성전자만 '선방'"", ""사흘간 1.6조 사들인 외인…1조가 '삼성전자'에 쏠렸다"", '삼성전자, 공매도 소폭 늘고 주가 하락…주가 향방은', '삼성카드, 삼성전자와 간편식 약정서비스 출시']]"
2021-08-09,"[['이재용 삼성전자 부회장 오는 13일 가석방', '풀려나는 이재용…삼성전자 대규모 투자·M&A 속도내나(종합2보)', '이재용 삼성전자 부회장 가석방 허가…오는 13일 출소', '이재용 삼성전자 부회장 가석방 심사위 오늘 개최', '이재용 삼성전자 부회장 가석방 허가', '\'이재용 가석방\'에 주목하는 외신…""삼성전자 투자 속도""', '이재용 삼성전자 부회장, 가석방 될까… 법무부 심사 시작', '기로에 선 삼성전자, `반등의 시작 vs 차익실현`', '‘국정농단’ 이재용 삼성전자 부회장, 오는 13일 가석방', '이재용 삼성전자 부회장 풀려날까? 오늘 심사 디데이']]"
2021-08-10,"[['삼성전자, 인덕션 최초 美 에너지스타 ETA 수상', '삼성전자, 5나노 EUV 적용한 웨어러블 AP 내놨다', '삼성전자, 차세대 웨어러블 프로세서 출시…갤럭시 워치4에 탑재', ""샤오미에 눌린 삼성전자, 국내선 '독주' 여전…애플 반격 '변수'"", '[이재용 가석방] 삼성전자 주주들 “상한가 간다 VS 큰 영향 없다”', '‘국정농단’ 이재용 삼성전자 부회장 가석방 결정…13일 출소', ""삼성전자, 자립준비 청소년을 위한 '삼성 희망디딤돌' 전북센터 개소"", ""성남 삼성전자 서비스센터서 '흉기 난동' 상담원 1명 부상"", ""“기다리던 호재 나왔는데”…삼성전자, 다시 '7만전자'로"", ""삼성전자, 업계 최초 5나노 프로세서 '갤워치4'에 적용""]]"
2021-08-11,"[['삼성전자, 단체급식 외부 개방 확대…6곳 공개입찰', '삼성전자, 단체급식 中企와 상생모델…외부개방 확대키로', '삼성전자, 공정위 제재에 사내식당 외부 개방한다', '삼성전자, ‘갤럭시Z’ 톰브라운 스페셜 에디션 출시', '가석방 출소 앞둔 이재용 삼성전자 부회장, 보호관찰 결정', '삼성전자·하이닉스 시총, 하루 새 15兆 사라졌다', '[삼성전자 언팩, 폴더블폰 대중화] 더 단단해지고, 가격은 확 낮추고… ""스마...', ""불붙는 'UDC 폰' 대전...삼성전자vs샤오미 관전 포인트는"", '삼성전자, 절반 넘던 30세 미만 임직원 40% 이하로 줄었다', '마이크론 충격에…삼성전자 SK하이닉스 올해 최저가로 떨어졌다']]"
2021-08-12,"[['삼성전자, 창사 52년만에 첫 노사 단체협약 체결', ""삼성전자 노사, 창사 첫 단체협약 체결…'노사화합 공동선언'도"", ""삼성전자 SK하이닉스 '검은 목요일'…외국인 사흘간 5조 팔아치웠다"", '삼성전자, 폴더블 대세화 이루나', ""'톰브라운 에디션' 대기자 1만명…삼성전자 홈페이지 북새통"", '이재용 출소 하루 앞두고…삼성전자 노사 첫 단체협약 제정(종합)', ""삼성전자 Neo QLED 등 12개 제품 '올해의 녹색상품' 선정"", '삼성전자 단체협약 체결식', '삼성전자 모든 갤럭시제품 재활용 소재 적용한다', '삼성전자, 3세대 폴더블폰 Z폴드3·Z플립3 공개']]"
2021-08-13,"[['207일 만에 나온 이재용, 곧 바로 서초동 삼성전자 사옥으로', '삼성전자 노사, 단체협약 체결…창사 52년 만에 처음(종합)', '이재용 삼성전자 부회장 오늘 오전 가석방', '이재용, 가석방 직후 서초동 삼성전자 사옥 찾아', '가석방된 이재용, 곧바로 삼성전자 서초 사옥으로 출근', '삼성전자 대규모 투자 결단 기대...이재용, 경영 복귀 서두르나', '가석방 이재용, 삼성전자 서초사옥부터 찾았다', '외국인 매도 폭탄에 시총 15조원 사라진 삼성전자', '삼성전자, 7만4400원 마감...연중 최저점 재경신', '치솟는 환율은 삼성전자 탓?…1200원도 넘을까']]"
2021-08-17,"[['삼성전자 고용 인원 11만명 돌파…사상 최대', '삼성전자, 갤럭시Z 폴드3·플립3 사전예약 시작', '이재용은 0원, 상반기 86억 탄 전자 3인방…‘삼성 연봉킹’ 누구', ""삼성전자도 '라방' 대박…'비스포크 큐커 위크' 56만명 봤다"", ""삼성전자, '제5회 삼성보안기술포럼' 개최"", ""文, 삼성전자·현대차 또 만났다...이번엔 '카자흐 경제인'과 함께"", '“삼성전자 스마트폰에 中 TCL 패널 쓴다”', ""삼성전자, '비스포크 큐커 위크' 인기 행진…라방 시청자 100만 돌파"", '삼성전자, 제5회 삼성보안기술포럼 개최', ""삼성전자, '제5회 삼성보안기술포럼' 개최""]]"
2021-08-18,"[['삼성전자, 이미지센서 1위 日 소니와 격차 줄였다', '삼성전자 서비스센터서 흉기 난동 40대 구속 송치', '모처럼 반등한 삼성전자…바닥 지났나?', ""삼성전자 '1호 외국인 임원' 데이빗스틸 부사장, 회사 떠났다"", '삼성전자 상반기 영업익 작년보다 7조↑ …다른 대기업도 2배', '삼성전자 주가에서 드러난 ‘메모리 의존’ 한계', '삼성전자 하락은 경기 둔화 시그널?', ""샤오미, 유럽 스마트폰 시장 점유율 1위... 삼성전자 '생산 차질'로 2위"", '[특징주] 끝이 보이지 않은 반도체 주가 하락···삼성전자, 6거래일 연속 ↓', ""삼성전자, 액세서리도 칼 갈았다…'MZ세대' 관심 높인 전략은""]]"
2021-08-19,"[['삼성전자 개인 지분 8개월만에 두 배로…6.48→13.08%', '\'동학개미\' 올해 70조원 넘게 순매수…""그래도 원픽은 삼성전자""', '유승민, 삼성전자 방문… “정부 인프라 지원 강화해야”', '[단독]롯데그룹, 헬스케어 사업 키운다..삼성전자 출신 임원 영입', '삼성전자-농협은행, 블록체인·AI 등 개발 협력', ""농협은행-삼성전자, 디지털금융 혁신 '맞손'"", '삼성전자 방문한 유승민 “이재용이 일부러 전화까지 주셨다”', '""이 가격이면 싸긴한데""…삼성전자 SK하이닉스 담아도 될까?', '외인, 삼성전자 26년만에 최장기 매도···외국계IB도 ""지나치다""', ""외국인 '셀 코리아'에 삼성전자 '빚투'로 대응한 개미…승자는?""]]"
2021-08-20,"[['삼성전자, 3분기도 인텔 제치고 반도체 1위 유력', '‘脫삼성전자’ 선언한 삼성전기…샤오미 비중 14%로 껑충', ""삼성전자, 장중 7.2만원대 '털썩'…외인 11거래일째 팔자"", '국민연금, 삼성전자 3조5000억어치 팔고 사들인 종목은?', '[DD 퇴근길] 삼성전자, 인텔 제치고 반도체 왕좌 탈환', ""삼성전자 추격 '인텔의 꿈'…글로벌파운드리 대체할 인수 후보는"", '[이데일리N] 상반기 대기업투자 3.6조 증가…삼성전자·SK하이닉스 투자 급증', '삼성전자 공장 찾은 유승민…""이재용에 전화받고 왔다""', '[영상M] 삼성전자 서비스센터 직원에게 흉기…""전에도 종종 난동""', '농협은행-삼성전자, DT 공동 추진']]"
2021-08-23,"[['""딸 귀에서 갤럭시 버즈 폭발"" 주장에 삼성전자 ""확인 중""', ""[단독]'머지포인트 혐의' 권강현 前삼성전자 전무 경찰 입건"", '애플·샤오미와 다투는 삼성전자의 승부수 3세대 폴더블폰', ""삼성전자 '3세대 폴더블폰' 빠른 배송 전쟁"", ""삼성전자 반도체 사간 5대 큰손 AVP…웬 '듣보잡'이냐고?"", '삼성전자, 12거래일 만에 반등…주가 바닥 찍었나', '삼성전자 외국인 비중 4년 만에 최저 수준… 50% 위협', '[강해령의 하이엔드 테크] 삼성전자 반도체 팹, 어디까지 가봤니?', '코스피, 0.97% 상승...삼성전자, 9거래일 만에 상승', '삼성전자 하반기 20만원대 5G폰 선보이는 이유는']]"
2021-08-24,"[['삼성전자, 공채제도 유지…3년간 4만명 직접 채용', '2분기 전세계 D램 매출 26% 뛰어…삼성전자 점유율 43.6%로 1위', '삼성전자, 2분기 122억달러 배당…전 세계 1위', '삼성전자, PIM 기술 활용해 메모리 생태계 확장 박차', '[다시 뛰는 삼성]JY 복귀한 삼성전자, 반도체 공격투자 나선다', 'SK하이닉스 다시 담는 외국인…삼성전자는 왜 계속 던질까', ""삼성전자 상반기 글로벌 TV 판매 5년만에 '2천만대 돌파'"", '오락가락 모건스탠리, 이번엔 삼성전자 강추?…3% 넘게 껑충', '삼성전자, 지능형 반도체 제품군 확대… “모바일까지 성능 2배로”', '[특징주] 삼성전자 이틀째 강세…외인, 13일째 순매도']]"
